Active Internet connections (servers and established)
Proto Recv-Q Send-Q Local Address           Foreign Address         State       PID/Program name    
tcp        0      0 172.31.16.161:9618      172.31.67.120:41354     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.116:38638     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.124:43443      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.132:39328     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.71.183:37203     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.11.157:37976     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.14.30:38011      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.67.185:44112     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.53:39409       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.138:36829     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.1.109:33455      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.15.93:37100      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.77.214:42504     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.64.239:33988     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.79:38482      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.74.167:34827     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.15.76:33566      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.9.46:38389       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.9.68:36570       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.36:46845       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.76.190:43776     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.68.77:34256      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.73.141:40952     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.13.119:33446     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.178:43605     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.157:46135     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.68.246:34326     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.234:33265     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.79.239:39247     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.218:32947     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.64.190:41484     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.65.109:46497     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.68.203:33467     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.63:40011      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.128:35406      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.67.228:34214     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.121:32955      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.77.66:45880      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.66.85:42252      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.66.31:45210      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.74.238:34958     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.235:36400      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.71.104:35194     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.120:37122      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.72.2:32952       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.208:37647     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.230:43275     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.63:34590      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.141:36505     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.75.87:40597      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.81:36903       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.140:36690      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.1.171:41450      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.9.72:42366       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.11.99:38943      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.44:46708       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.158:38287     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.69.187:46120     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.71.15:40592      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.204:41078      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.9.245:42704      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.15.244:38734     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.163:43730      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.127:33201      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.15.13:45965      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.75.87:40709      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.157:39044      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.247:44955      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.13.224:38831     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.71.65:43004      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.66.202:36015     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.63:33163       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.66.140:34536     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.14.47:43516      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.91:33043      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.77.160:34683     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.13.221:39883     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.75.44:37784      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.75:41628      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.172:42540      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.112:44135      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.183:39931      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.45:45576       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.77.160:45471     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.68.225:43336     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.15.201:35287     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.68.244:38583     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.234:37736      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.1.220:40102      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.133:46569      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.64.20:39752      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.192:33971      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.71.111:32942     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.38:45108       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.89:39576       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.128:42777      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.26:45129      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.15.178:35644     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.7.31:33944       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.51:46508      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.76.158:41563     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.88:35406       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.72:35506       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.38:35006       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.223:40513      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.14.253:39188     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.9.59:43256       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.64.4:38016       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.11.17:41042      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.9.31:35934       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.11.103:33444     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.240:41304      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.68.77:34197      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.71.59:41493      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.64.143:43038     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.116:40280     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.76.226:41719     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.237:45627      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.81:37477       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.75.214:36408     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.64.4:39047       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.168:38714      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.79.207:34036     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.77.101:35423     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.181:38236      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.1.194:34150      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.19:44278       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.116:40585     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.63:42357      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.36:45835       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.75.228:42841     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.234:34654     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.72.27:37478      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.64.199:45643     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.47:41533       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.15.13:45231      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.76.117:46468     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.1.152:33413      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.1.229:45742      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.75.208:40992     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.77.215:44898     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.255:37176     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.7.194:32899      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.66.107:43380     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.9.193:40750      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.114:46093      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.66.85:43782      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.13.177:42830     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.103:44677     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.18:33307       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.103:41750     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.76.204:38994     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.76.2:44943       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.180:41586      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.15.77:32797      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.79.243:33756     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.123:38190      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.1.144:41485      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.140:46007      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.77.48:43295      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.66.0:35379       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.64.112:33774     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.50:35186       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.81:38067       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.7.42:34625       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.15.247:34690     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.129:35453      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.180:45419      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.15:42873       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.64.190:37638     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.208:36531     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.66:42925       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.73.141:39830     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.178:36314      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.185:39749      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.77:40972       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.85:38956       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.77.48:46490      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.154:45419      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.93:39920       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.66.228:38533     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.9.125:35404      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.146:38787      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.109:44729      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.15.178:36766     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.74.145:35493     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.9.72:34399       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.66.51:46451      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.41:43165      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.74.231:43051     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.169:36792     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.73.154:42401     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.72.2:34799       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.217:36968     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.241:35569      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.14.42:42665      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.18:41281       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.59:38628       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.24:39596       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.255:38017      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.152:37425      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.66.107:39335     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.72.245:40054     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.37:43184       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.15.77:45683      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.77:42670       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.68:37341       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.46:33079       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.7.175:45049      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.7.107:44497      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.112:35295     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.19:35514       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.64.250:46013     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.69.44:44754      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.0:33135       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.79.77:45643      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.11.35:41212      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.68.152:46238     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.72.185:34134     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.127:37673      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.1.229:39287      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.174:37743     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.86:35990       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.79.65:41443      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.122:36688      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.72.64:39462      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.95:35835      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.5:35048       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.69.82:34897      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.36:46723       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.127:35153      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.205:34438     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.64.143:36433     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.53:34083       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.30:35096       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.7.42:42659       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.76.204:37004     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.190:36299     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.77.225:38733     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.131:44192      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.7.243:40477      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.41:43237      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.75.97:43148      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.80:39300       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.89:39476       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.32:37448      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.72.184:38640     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.131:44152      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.79.239:45212     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.157:46481     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.77.125:35408     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.51:35677      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.21:36610       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.69.143:35332     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.67.210:39383     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.69.203:42847     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.230:45564     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.13.121:36716     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.201:40188     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.50:35499       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.40:37378       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.174:39289      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.14.233:41264     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.24:41261       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.7.6:37683        ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.7.194:40112      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.11.39:36907      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.11.10:39005      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.67.161:45426     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.124:42314     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.11.39:33435      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.36:41387       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.75.28:43684      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.69.187:35780     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.79.243:46406     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.74.139:42515     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.17:38561      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.65.11:39996      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.79:42971      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.7.242:43400      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.214:46724      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.86:43319      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.187:36110      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.169:35424     ESTABLISHED 2481/condor_collect 
