jobid, request_cpu, used_cpu, gpu type, gpu id, gpu memory, host, walltime (s), completion date
18185bf88b4d11ec934d141877284d92, 1, 1.0, , MIG-GPU-b76ba677-4335-a40a-c2d2-a6c527cd36e7/8/0, 4858, osg-wn-62157564-0001d4-t7k6l.gke-icecube.optiputer.net, 1656, 2022-02-24T11:52:32.742485
184c580e8b4d11ecb423141877284d92, 1, 1.0, , MIG-GPU-166f6889-98d2-7e93-c02f-ae2764ca6e39/11/0, 4858, osg-wn-62157564-0001d5-mrb6c.gke-icecube.optiputer.net, 1944, 2022-02-24T11:58:41.808576
18849fde8b4d11ec83fa141877284d92, 1, 1.0, , MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/9/0, 4858, osg-wn-62157564-0001f8-9cjgc.gke-icecube.optiputer.net, 1692, 2022-02-24T11:55:37.540576
18b505988b4d11ec83fa141877284d92, 1, 1.0, , MIG-GPU-166f6889-98d2-7e93-c02f-ae2764ca6e39/8/0, 4858, osg-wn-62157564-0001e2-p7h2g.gke-icecube.optiputer.net, 1512, 2022-02-24T11:52:32.637856
18eac26e8b4d11eca4d7141877284d92, 1, 1.0, , MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/7/0, 4858, osg-wn-62157564-0001f8-6z6nb.gke-icecube.optiputer.net, 1692, 2022-02-24T11:55:37.385864
192b91908b4d11ec83fa141877284d92, 1, 1.0, , MIG-GPU-54ed4079-3a88-1887-76b2-38951fc5e020/8/0, 4858, osg-wn-62157564-0001e1-r6j8l.gke-icecube.optiputer.net, 1872, 2022-02-24T11:58:41.850687
195fcab48b4d11eca422141877284d92, 1, 1.0, , MIG-GPU-166f6889-98d2-7e93-c02f-ae2764ca6e39/13/0, 4858, osg-wn-62157564-0001e3-9tkrc.gke-icecube.optiputer.net, 1728, 2022-02-24T11:55:37.586745
199892fe8b4d11ecb423141877284d92, 1, 1.0, , MIG-GPU-54ed4079-3a88-1887-76b2-38951fc5e020/12/0, 4858, osg-wn-62157564-0001d3-nvbkw.gke-icecube.optiputer.net, 1512, 2022-02-24T11:52:32.784395
19d039488b4d11eca422141877284d92, 1, 1.0, , MIG-GPU-bc5b0e1d-b448-52f3-a2ba-12a7bbb6aa5e/14/0, 4858, osg-wn-62157564-0001f9-zfnr8.gke-icecube.optiputer.net, 1764, 2022-02-24T11:58:41.781957
1a00e6248b4d11eca422141877284d92, 1, 1.0, , MIG-GPU-98182c6e-c153-aa8e-cfab-fceda68e01ce/8/0, 4858, osg-wn-62157564-0001fa-5gqvb.gke-icecube.optiputer.net, 1980, 2022-02-24T12:04:46.533532
1a4398488b4d11eca422141877284d92, 1, 1.0, , MIG-GPU-bc5b0e1d-b448-52f3-a2ba-12a7bbb6aa5e/12/0, 4858, osg-wn-62157564-0001d5-zsbjz.gke-icecube.optiputer.net, 1872, 2022-02-24T11:58:41.901143
1a747ecc8b4d11ecb423141877284d92, 1, 1.0, , MIG-GPU-f3b2c03c-a1ab-41a2-4c69-cb0bee90bf48/8/0, 4858, osg-wn-62157564-0001d9-g8hdm.gke-icecube.optiputer.net, 1512, 2022-02-24T11:52:32.722568
1aa3fd328b4d11eca4d7141877284d92, 1, 1.0, , MIG-GPU-f3b2c03c-a1ab-41a2-4c69-cb0bee90bf48/9/0, 4858, osg-wn-62157564-0001f9-w7c4m.gke-icecube.optiputer.net, 1692, 2022-02-24T11:58:41.911790
1ae652408b4d11eca4d7141877284d92, 1, 1.0, , MIG-GPU-a5a58dd2-504b-ecfc-e858-8966247466c6/11/0, 4858, osg-wn-6217fd14-000055-qvp7f.gke-icecube.optiputer.net, 1944, 2022-02-25T04:25:11.192637
1b28445c8b4d11ecb423141877284d92, 1, 1.0, , MIG-GPU-a5a58dd2-504b-ecfc-e858-8966247466c6/13/0, 4858, osg-wn-62157564-0001fa-5l7zz.gke-icecube.optiputer.net, 1908, 2022-02-24T12:01:44.433803
1b5f86748b4d11eca422141877284d92, 1, 1.0, , MIG-GPU-166f6889-98d2-7e93-c02f-ae2764ca6e39/12/0, 4858, osg-wn-62157564-0001f0-l4w9g.gke-icecube.optiputer.net, 1512, 2022-02-24T11:55:37.498468
1b9215588b4d11eca4d7141877284d92, 1, 1.0, , MIG-GPU-54ed4079-3a88-1887-76b2-38951fc5e020/9/0, 4858, osg-wn-62157564-0001fb-8nnm9.gke-icecube.optiputer.net, 1656, 2022-02-24T11:58:41.833747
1bce34708b4d11ecb423141877284d92, 1, 1.0, , MIG-GPU-2bcf27dd-188d-bd56-c641-e6d67bc16af7/8/0, 4858, osg-wn-62157564-0001fb-dlzgl.gke-icecube.optiputer.net, 2016, 2022-02-24T12:04:46.199217
1c08cf908b4d11ec83fa141877284d92, 1, 1.0, , MIG-GPU-b76ba677-4335-a40a-c2d2-a6c527cd36e7/9/0, 4858, osg-wn-62157564-0001ed-ncqz7.gke-icecube.optiputer.net, 1800, 2022-02-24T12:01:44.330982
1c51844c8b4d11eca422141877284d92, 1, 1.0, , MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/12/0, 4858, osg-wn-62157564-0001fc-6vxxk.gke-icecube.optiputer.net, 1548, 2022-02-24T11:58:41.928763
1c908e1c8b4d11ec83fa141877284d92, 1, 1.0, , MIG-GPU-f3b2c03c-a1ab-41a2-4c69-cb0bee90bf48/12/0, 4858, osg-wn-62157564-0001fb-kxhk2.gke-icecube.optiputer.net, 1620, 2022-02-24T11:58:41.938731
1ccd3b5a8b4d11ecb423141877284d92, 1, 1.0, , MIG-GPU-936aa73e-47e7-9399-30c2-29382704aae0/14/0, 4858, osg-wn-62157564-0001fc-p6d8q.gke-icecube.optiputer.net, 1944, 2022-02-24T12:04:46.283383
1d14e1ee8b4d11eca4d7141877284d92, 1, 1.0, , MIG-GPU-f3b2c03c-a1ab-41a2-4c69-cb0bee90bf48/7/0, 4858, osg-wn-62157564-0001ef-xwj26.gke-icecube.optiputer.net, 1728, 2022-02-24T12:01:44.482346
1d5811f88b4d11eca422141877284d92, 1, 1.0, , MIG-GPU-b7b8d43c-13c5-ae93-2b7a-563c42078723/7/0, 4858, osg-wn-62157564-0001e7-p8kqd.gke-icecube.optiputer.net, 1476, 2022-02-24T11:58:42.020361
1d9413428b4d11ec9af0141877284d92, 1, 1.0, , MIG-GPU-98182c6e-c153-aa8e-cfab-fceda68e01ce/13/0, 4858, osg-wn-62157564-0001d9-8ld9r.gke-icecube.optiputer.net, 1692, 2022-02-24T12:01:44.472289
1ddfa4e28b4d11eca4d7141877284d92, 1, 1.0, , MIG-GPU-b76ba677-4335-a40a-c2d2-a6c527cd36e7/14/0, 4858, osg-wn-62157564-0001e4-k2hjx.gke-icecube.optiputer.net, 1944, 2022-02-24T12:07:49.512776
1e13cf928b4d11eca422141877284d92, 1, 1.0, , MIG-GPU-54ed4079-3a88-1887-76b2-38951fc5e020/13/0, 4858, osg-wn-62157564-0001e8-2kmwl.gke-icecube.optiputer.net, 1836, 2022-02-24T12:07:49.544886
1e4f44c88b4d11ec83fa141877284d92, 1, 1.0, , MIG-GPU-98182c6e-c153-aa8e-cfab-fceda68e01ce/11/0, 4858, osg-wn-62157564-0001f1-dcm48.gke-icecube.optiputer.net, 1584, 2022-02-24T12:01:44.399601
1e8289be8b4d11ec9af0141877284d92, 1, 1.0, , MIG-GPU-a5a58dd2-504b-ecfc-e858-8966247466c6/8/0, 4858, osg-wn-62157564-0001fd-dw7zh.gke-icecube.optiputer.net, 1764, 2022-02-24T12:04:46.156526
1eb3e0c28b4d11eca422141877284d92, 1, 1.0, , MIG-GPU-b76ba677-4335-a40a-c2d2-a6c527cd36e7/12/0, 4858, osg-wn-62157564-0001f2-pgzb2.gke-icecube.optiputer.net, 2016, 2022-02-24T12:07:49.433278
1eeeb62a8b4d11ec83fa141877284d92, 1, 1.0, , MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/8/0, 4858, osg-wn-62157564-0001f2-fgrbj.gke-icecube.optiputer.net, 1764, 2022-02-24T12:07:49.468646
1f30ac1a8b4d11eca4d7141877284d92, 1, 1.0, , MIG-GPU-b76ba677-4335-a40a-c2d2-a6c527cd36e7/7/0, 4858, osg-wn-62157564-0001dc-psnq8.gke-icecube.optiputer.net, 1584, 2022-02-24T12:04:46.233329
1f679afe8b4d11eca422141877284d92, 1, 1.0, , MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/9/0, 4858, osg-wn-62157564-0001f8-9cjgc.gke-icecube.optiputer.net, 1692, 2022-02-24T12:23:19.534960
1fa123288b4d11ec83fa141877284d92, 1, 1.0, , MIG-GPU-98182c6e-c153-aa8e-cfab-fceda68e01ce/7/0, 4858, osg-wn-62157564-0001df-dzmk2.gke-icecube.optiputer.net, 2016, 2022-02-24T12:20:10.270464
1fd4e7d08b4d11ecb423141877284d92, 1, 1.0, , MIG-GPU-936aa73e-47e7-9399-30c2-29382704aae0/8/0, 4858, osg-wn-62157564-0001e7-44dp9.gke-icecube.optiputer.net, 1764, 2022-02-24T12:14:00.947524
2007ec168b4d11eca422141877284d92, 1, 1.0, , MIG-GPU-936aa73e-47e7-9399-30c2-29382704aae0/13/0, 4858, osg-wn-62157564-0001f1-l7l92.gke-icecube.optiputer.net, 1512, 2022-02-24T12:04:46.217467
203f55708b4d11ec83fa141877284d92, 1, 1.0, , MIG-GPU-936aa73e-47e7-9399-30c2-29382704aae0/12/0, 4858, osg-wn-62157564-0001f0-4dqpm.gke-icecube.optiputer.net, 1764, 2022-02-24T12:07:49.570673
2071a3868b4d11ecb423141877284d92, 1, 1.0, , MIG-GPU-98182c6e-c153-aa8e-cfab-fceda68e01ce/10/0, 4858, osg-wn-62157564-0001dd-cxjpt.gke-icecube.optiputer.net, 2052, 2022-02-24T12:14:00.995328
20ae3a808b4d11ec934d141877284d92, 1, 1.0, , MIG-GPU-f3b2c03c-a1ab-41a2-4c69-cb0bee90bf48/10/0, 4858, osg-wn-62157564-0001f4-4l24v.gke-icecube.optiputer.net, 1764, 2022-02-24T12:10:53.510375
20e023f68b4d11eca4d7141877284d92, 1, 1.0, , MIG-GPU-bc5b0e1d-b448-52f3-a2ba-12a7bbb6aa5e/8/0, 4858, osg-wn-62157564-0001f3-l4cb4.gke-icecube.optiputer.net, 1584, 2022-02-24T12:07:49.484036
211b983c8b4d11eca422141877284d92, 1, 1.0, , MIG-GPU-a30e18fd-9972-37b8-aad9-11d3b842dae4/10/0, 4858, osg-wn-62157564-0001f5-vzdx2.gke-icecube.optiputer.net, 1728, 2022-02-24T13:03:37.946087
21558d948b4d11ec83fa141877284d92, 1, 1.0, , MIG-GPU-b7b8d43c-13c5-ae93-2b7a-563c42078723/10/0, 4858, osg-wn-62157564-0001de-4d47r.gke-icecube.optiputer.net, 1944, 2022-02-24T12:14:00.971632
218923b68b4d11ec934d141877284d92, 1, 1.0, , MIG-GPU-b76ba677-4335-a40a-c2d2-a6c527cd36e7/11/0, 4858, osg-wn-62157564-0001db-bbvhs.gke-icecube.optiputer.net, 1764, 2022-02-24T12:10:53.495436
21b65f848b4d11eca422141877284d92, 1, 1.0, , MIG-GPU-a30e18fd-9972-37b8-aad9-11d3b842dae4/10/0, 4858, osg-wn-62157564-0001f5-vzdx2.gke-icecube.optiputer.net, 1548, 2022-02-24T12:04:46.144529
21f1902c8b4d11ec83fa141877284d92, 1, 1.0, , MIG-GPU-a30e18fd-9972-37b8-aad9-11d3b842dae4/11/0, 4858, osg-wn-62157564-0001cf-cpfhs.gke-icecube.optiputer.net, 1728, 2022-02-24T12:07:49.502083
222fda948b4d11ec934d141877284d92, 1, 1.0, , MIG-GPU-b76ba677-4335-a40a-c2d2-a6c527cd36e7/13/0, 4858, osg-wn-62157564-0001ea-vc796.gke-icecube.optiputer.net, 1872, 2022-02-24T12:14:00.883261
2266ac2c8b4d11eca422141877284d92, 1, 1.0, , MIG-GPU-a30e18fd-9972-37b8-aad9-11d3b842dae4/7/0, 4858, osg-wn-62157564-0001e6-2cv8l.gke-icecube.optiputer.net, 1800, 2022-02-24T12:14:00.906844
22a106b08b4d11ec9af0141877284d92, 1, 1.0, , MIG-GPU-98182c6e-c153-aa8e-cfab-fceda68e01ce/12/0, 4858, osg-wn-62157564-0001f6-z8jzd.gke-icecube.optiputer.net, 1584, 2022-02-24T12:10:53.525971
22e5a52c8b4d11ec9af0141877284d92, 1, 1.0, , MIG-GPU-2bcf27dd-188d-bd56-c641-e6d67bc16af7/12/0, 4858, osg-wn-62157564-0001f1-5gj46.gke-icecube.optiputer.net, 1800, 2022-02-24T12:14:01.025399
23212bce8b4d11ec9af0141877284d92, 1, 1.0, , MIG-GPU-a5a58dd2-504b-ecfc-e858-8966247466c6/9/0, 4858, osg-wn-62157564-0001e9-hfj8w.gke-icecube.optiputer.net, 1908, 2022-02-24T12:14:00.984204
236ae9a88b4d11eca4d7141877284d92, 1, 1.0, , MIG-GPU-b7b8d43c-13c5-ae93-2b7a-563c42078723/9/0, 4858, osg-wn-62157564-0001de-gzv27.gke-icecube.optiputer.net, 1764, 2022-02-24T12:14:00.931627
239dff968b4d11ecb423141877284d92, 1, 1.0, , MIG-GPU-936aa73e-47e7-9399-30c2-29382704aae0/11/0, 4858, osg-wn-62157564-0001f6-p8z77.gke-icecube.optiputer.net, 1512, 2022-02-24T12:10:53.605228
23d848228b4d11ec83fa141877284d92, 1, 1.0, , MIG-GPU-f3b2c03c-a1ab-41a2-4c69-cb0bee90bf48/11/0, 4858, osg-wn-62157564-0001ee-knksz.gke-icecube.optiputer.net, 1692, 2022-02-24T12:10:53.449665
2419af888b4d11ecb423141877284d92, 1, 1.0, , MIG-GPU-a30e18fd-9972-37b8-aad9-11d3b842dae4/12/0, 4858, osg-wn-62157564-0001d7-6wbrm.gke-icecube.optiputer.net, 1980, 2022-02-24T12:17:04.241472
244b74b48b4d11ecb423141877284d92, 1, 1.0, , MIG-GPU-b7b8d43c-13c5-ae93-2b7a-563c42078723/12/0, 4858, osg-wn-62157564-0001d0-88pvw.gke-icecube.optiputer.net, 1728, 2022-02-24T12:14:01.060419
248712768b4d11eca422141877284d92, 1, 1.0, , MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/13/0, 4858, osg-wn-62157564-000200-lq8gs.gke-icecube.optiputer.net, 1548, 2022-02-24T12:10:53.593522
24c2a4268b4d11eca422141877284d92, 1, 1.0, , MIG-GPU-9e04f2d2-d02a-75bd-60a3-a663d8d7d0db/0/0, 40533, osg-wn-62157564-0001ff-8v4bt.gke-icecube.optiputer.net, 1368, 2022-02-24T12:07:49.422859
24f93d388b4d11ec9af0141877284d92, 1, 1.0, , MIG-GPU-bc5b0e1d-b448-52f3-a2ba-12a7bbb6aa5e/13/0, 4858, osg-wn-62157564-000201-jz2bw.gke-icecube.optiputer.net, 1944, 2022-02-24T12:20:10.291345
25355b108b4d11eca422141877284d92, 1, 1.0, , MIG-GPU-2bcf27dd-188d-bd56-c641-e6d67bc16af7/9/0, 4858, osg-wn-62157564-0001ee-bhw74.gke-icecube.optiputer.net, 1944, 2022-02-24T12:17:04.122504
2576384c8b4d11ec83fa141877284d92, 1, 1.0, , MIG-GPU-a5a58dd2-504b-ecfc-e858-8966247466c6/11/0, 4858, osg-wn-62157564-0001d3-wjj8z.gke-icecube.optiputer.net, 1620, 2022-02-24T12:17:04.061683
25ade5bc8b4d11ec934d141877284d92, 1, 1.0, , MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/11/0, 4858, osg-wn-62157564-0001fe-w45vd.gke-icecube.optiputer.net, 1656, 2022-02-24T12:14:00.860465
25e206bc8b4d11ec934d141877284d92, 1, 1.0, , MIG-GPU-166f6889-98d2-7e93-c02f-ae2764ca6e39/10/0, 4858, osg-wn-62157564-000201-5v7px.gke-icecube.optiputer.net, 1872, 2022-02-24T12:20:10.340144
2619e6cc8b4d11ec934d141877284d92, 1, 1.0, , MIG-GPU-98182c6e-c153-aa8e-cfab-fceda68e01ce/9/0, 4858, osg-wn-62157564-0001f6-zmv86.gke-icecube.optiputer.net, 1908, 2022-02-24T12:20:10.315946
264c1de08b4d11ecb423141877284d92, 1, 1.0, , MIG-GPU-54ed4079-3a88-1887-76b2-38951fc5e020/11/0, 4858, osg-wn-62157564-000202-mtpqc.gke-icecube.optiputer.net, 1584, 2022-02-24T12:14:01.205675
2682d38a8b4d11ec934d141877284d92, 1, 1.0, , MIG-GPU-166f6889-98d2-7e93-c02f-ae2764ca6e39/9/0, 4858, osg-wn-62157564-0001e5-m7tgx.gke-icecube.optiputer.net, 1692, 2022-02-24T12:17:04.097517
26b5d2808b4d11ecb423141877284d92, 1, 1.0, , MIG-GPU-2bcf27dd-188d-bd56-c641-e6d67bc16af7/10/0, 4858, osg-wn-62157564-000203-sbg6w.gke-icecube.optiputer.net, 2052, 2022-02-24T12:23:19.521723
26e5ef6a8b4d11ec83fa141877284d92, 1, 1.0, , MIG-GPU-166f6889-98d2-7e93-c02f-ae2764ca6e39/7/0, 4858, osg-wn-62157564-0001d6-jfmb9.gke-icecube.optiputer.net, 1728, 2022-02-24T12:17:04.199340
271d423a8b4d11eca422141877284d92, 1, 1.0, , MIG-GPU-bc5b0e1d-b448-52f3-a2ba-12a7bbb6aa5e/11/0, 4858, osg-wn-62157564-0001f7-b5dgk.gke-icecube.optiputer.net, 1656, 2022-02-24T12:17:04.179222
275211a48b4d11ec83fa141877284d92, 1, 1.0, , MIG-GPU-936aa73e-47e7-9399-30c2-29382704aae0/7/0, 4858, osg-wn-62157564-0001d5-5m8vw.gke-icecube.optiputer.net, 1656, 2022-02-24T12:17:04.222161
27911c468b4d11ec83fa141877284d92, 1, 1.0, , MIG-GPU-f7db8c34-05fa-538e-b93d-022d765b96e8/11/0, 4858, osg-wn-6217fd14-00004d-jb7j9.gke-icecube.optiputer.net, 2052, 2022-02-25T04:25:11.254431
27c810528b4d11ec9af0141877284d92, 1, 1.0, , MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/7/0, 4858, osg-wn-62157564-0001f8-6z6nb.gke-icecube.optiputer.net, 1728, 2022-02-24T12:23:19.545789
28014a528b4d11eca4d7141877284d92, 1, 1.0, , MIG-GPU-b7b8d43c-13c5-ae93-2b7a-563c42078723/11/0, 4858, osg-wn-62157564-000203-c6m7s.gke-icecube.optiputer.net, 1548, 2022-02-24T12:17:04.112251
28440b128b4d11eca422141877284d92, 1, 1.0, , MIG-GPU-a5a58dd2-504b-ecfc-e858-8966247466c6/10/0, 4858, osg-wn-62157564-0001eb-c8zsc.gke-icecube.optiputer.net, 1764, 2022-02-24T12:20:10.250397
287ee2288b4d11ec83fa141877284d92, 1, 1.0, , MIG-GPU-a30e18fd-9972-37b8-aad9-11d3b842dae4/9/0, 4858, osg-wn-62157564-0001eb-t98nf.gke-icecube.optiputer.net, 1908, 2022-02-24T12:23:19.448790
28b16f548b4d11ec9af0141877284d92, 1, 1.0, , MIG-GPU-166f6889-98d2-7e93-c02f-ae2764ca6e39/8/0, 4858, osg-wn-62157564-0001e2-p7h2g.gke-icecube.optiputer.net, 1728, 2022-02-24T12:20:10.306724
28e7c2fc8b4d11eca4d7141877284d92, 1, 1.0, Tesla V100-SXM2-16GB, GPU-224d7f3b, 16160, osg-wn-6217fd14-000006-bqmm2.gke-icecube.optiputer.net, 1260, 2022-02-25T04:12:16.418496
2922e6028b4d11ec934d141877284d92, 1, 1.0, , MIG-GPU-4136cb0c-660f-5e6d-2fe3-3655a8432c9b/13/0, 4858, osg-wn-6217fd14-000044-crsbt.gke-icecube.optiputer.net, 1728, 2022-02-25T04:21:52.165143
295eff708b4d11eca4d7141877284d92, 1, 1.0, , MIG-GPU-39751937-9954-b31e-781d-801b6f1676ee/13/0, 4858, osg-wn-6217fd14-00001b-cbxnq.gke-icecube.optiputer.net, 1980, 2022-02-25T04:25:11.177556
29979d088b4d11ec9af0141877284d92, 1, 1.0, Tesla V100-SXM2-16GB, GPU-a5273ef8, 16160, osg-wn-6217fd14-00004e-s8cfc.gke-icecube.optiputer.net, 1584, 2022-02-25T04:18:37.813066
29ca44b08b4d11ec9af0141877284d92, 1, 1.0, A100-SXM4-40GB, GPU-6026775c, 40537, osg-wn-621824b1-000003-kphhw.gke-icecube.optiputer.net, 1656, 2022-02-25T04:18:37.977626
2a0939f48b4d11ec9af0141877284d92, 1, 1.0, , MIG-GPU-39751937-9954-b31e-781d-801b6f1676ee/9/0, 4858, osg-wn-62157564-00020b-6s5ms.gke-icecube.optiputer.net, 1692, 2022-02-24T13:44:13.155953
2a52ed6a8b4d11ec83fa141877284d92, 1, 1.0, , MIG-GPU-bc5b0e1d-b448-52f3-a2ba-12a7bbb6aa5e/7/0, 4858, osg-wn-62157564-00020a-bv5c4.gke-icecube.optiputer.net, 1944, 2022-02-24T13:47:25.914934
2a88cf8e8b4d11ec83fa141877284d92, 1, 1.0, , MIG-GPU-39751937-9954-b31e-781d-801b6f1676ee/11/0, 4858, osg-wn-62157564-00020e-vxkt6.gke-icecube.optiputer.net, 1800, 2022-02-24T13:44:13.200876
2ac4cec68b4d11ec9af0141877284d92, 1, 1.0, , MIG-GPU-b76ba677-4335-a40a-c2d2-a6c527cd36e7/12/0, 4858, osg-wn-62157564-000222-xwvjz.gke-icecube.optiputer.net, 1548, 2022-02-24T13:41:06.008697
2b0016f28b4d11eca4d7141877284d92, 1, 1.0, , MIG-GPU-bc5b0e1d-b448-52f3-a2ba-12a7bbb6aa5e/8/0, 4858, osg-wn-62157564-000222-m82mw.gke-icecube.optiputer.net, 1692, 2022-02-24T13:44:13.274785
2b3891308b4d11ec9af0141877284d92, 1, 1.0, , MIG-GPU-b7b8d43c-13c5-ae93-2b7a-563c42078723/9/0, 4858, osg-wn-62157564-00020f-q9g78.gke-icecube.optiputer.net, 1908, 2022-02-24T13:47:25.791781
2b6e57488b4d11ec9af0141877284d92, 1, 1.0, , MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/11/0, 4858, osg-wn-62157564-0001fe-w45vd.gke-icecube.optiputer.net, 1692, 2022-02-24T13:44:13.113576
2ba5affe8b4d11ec83fa141877284d92, 1, 1.0, , MIG-GPU-b76ba677-4335-a40a-c2d2-a6c527cd36e7/14/0, 4858, osg-wn-62157564-00021a-zzrsc.gke-icecube.optiputer.net, 1620, 2022-02-24T13:41:05.996152
2be6dce08b4d11eca4d7141877284d92, 1, 1.0, , MIG-GPU-39751937-9954-b31e-781d-801b6f1676ee/8/0, 4858, osg-wn-62157564-00020d-jwc8v.gke-icecube.optiputer.net, 1728, 2022-02-24T13:44:13.103359
2c1e3ad28b4d11ec83fa141877284d92, 1, 1.0, , MIG-GPU-f3b2c03c-a1ab-41a2-4c69-cb0bee90bf48/10/0, 4858, osg-wn-62157564-000223-jd85j.gke-icecube.optiputer.net, 1872, 2022-02-24T13:47:25.926628
2c57a2ea8b4d11ecb423141877284d92, 1, 1.0, , MIG-GPU-bc5b0e1d-b448-52f3-a2ba-12a7bbb6aa5e/9/0, 4858, osg-wn-62157564-00021b-zbsp8.gke-icecube.optiputer.net, 1800, 2022-02-24T13:47:25.804057
2c8b278c8b4d11ec83fa141877284d92, 1, 1.0, , MIG-GPU-39751937-9954-b31e-781d-801b6f1676ee/14/0, 4858, osg-wn-62157564-00020d-drlqx.gke-icecube.optiputer.net, 1584, 2022-02-24T13:44:13.091020
2cbb007e8b4d11ecb423141877284d92, 1, 1.0, , MIG-GPU-a5a58dd2-504b-ecfc-e858-8966247466c6/10/0, 4858, osg-wn-62157564-000224-hdx9l.gke-icecube.optiputer.net, 1764, 2022-02-24T13:47:25.815706
2cf9e5aa8b4d11ecb423141877284d92, 1, 1.0, , MIG-GPU-b7b8d43c-13c5-ae93-2b7a-563c42078723/10/0, 4858, osg-wn-62157564-000210-9rmcz.gke-icecube.optiputer.net, 1872, 2022-02-24T13:50:35.542020
2d36b57a8b4d11ec9af0141877284d92, 1, 1.0, , MIG-GPU-166f6889-98d2-7e93-c02f-ae2764ca6e39/8/0, 4858, osg-wn-62157564-00021a-n6vhx.gke-icecube.optiputer.net, 1764, 2022-02-24T13:47:25.957484
2d847d328b4d11ec934d141877284d92, 1, 1.0, , MIG-GPU-bc5b0e1d-b448-52f3-a2ba-12a7bbb6aa5e/13/0, 4858, osg-wn-62157564-000201-jz2bw.gke-icecube.optiputer.net, 1548, 2022-02-24T13:44:13.080714
2dbb972c8b4d11ec934d141877284d92, 1, 1.0, , MIG-GPU-9e04f2d2-d02a-75bd-60a3-a663d8d7d0db/0/0, 40533, osg-wn-62157564-0001ff-8v4bt.gke-icecube.optiputer.net, 1296, 2022-02-24T13:41:05.973427
2dedd1388b4d11ec934d141877284d92, 1, 1.0, , MIG-GPU-b7b8d43c-13c5-ae93-2b7a-563c42078723/11/0, 4858, osg-wn-62157564-000203-c6m7s.gke-icecube.optiputer.net, 1908, 2022-02-24T13:50:35.748735
2e3c5fb08b4d11ecb423141877284d92, 1, 1.0, , MIG-GPU-54ed4079-3a88-1887-76b2-38951fc5e020/11/0, 4858, osg-wn-62157564-000202-mtpqc.gke-icecube.optiputer.net, 1764, 2022-02-24T13:47:25.938240
2e73c2e88b4d11ec9af0141877284d92, 1, 1.0, , MIG-GPU-b76ba677-4335-a40a-c2d2-a6c527cd36e7/13/0, 4858, osg-wn-62157564-000219-dscft.gke-icecube.optiputer.net, 1620, 2022-02-24T13:47:25.902709
2ea93d888b4d11ec83fa141877284d92, 1, 1.0, , MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/9/0, 4858, osg-wn-62157564-0001f8-9cjgc.gke-icecube.optiputer.net, 1728, 2022-02-24T13:50:35.551550
2ee533f68b4d11ecb423141877284d92, 1, 1.0, , MIG-GPU-166f6889-98d2-7e93-c02f-ae2764ca6e39/9/0, 4858, osg-wn-62157564-000219-sqrzx.gke-icecube.optiputer.net, 1872, 2022-02-24T13:50:35.519310
2f1c9c4c8b4d11eca4d7141877284d92, 1, 1.0, , MIG-GPU-b76ba677-4335-a40a-c2d2-a6c527cd36e7/7/0, 4858, osg-wn-62157564-000217-r826d.gke-icecube.optiputer.net, 1764, 2022-02-24T13:50:35.579757
2f67d9b48b4d11eca422141877284d92, 1, 1.0, , MIG-GPU-a30e18fd-9972-37b8-aad9-11d3b842dae4/7/0, 4858, osg-wn-62157564-00021d-jbwp9.gke-icecube.optiputer.net, 1548, 2022-02-24T13:44:13.177243
2fa165448b4d11eca4d7141877284d92, 1, 1.0, , MIG-GPU-f3b2c03c-a1ab-41a2-4c69-cb0bee90bf48/11/0, 4858, osg-wn-62157564-000225-d8pph.gke-icecube.optiputer.net, 1656, 2022-02-24T13:47:25.877693
2fe5bca88b4d11ec83fa141877284d92, 1, 1.0, , MIG-GPU-b7b8d43c-13c5-ae93-2b7a-563c42078723/8/0, 4858, osg-wn-62157564-000208-mtpf7.gke-icecube.optiputer.net, 1908, 2022-02-24T13:53:39.785881
30292aa68b4d11ecb423141877284d92, 1, 1.0, , MIG-GPU-a5a58dd2-504b-ecfc-e858-8966247466c6/11/0, 4858, osg-wn-62157564-000219-wz5wx.gke-icecube.optiputer.net, 1836, 2022-02-24T13:53:39.752267
306039608b4d11eca422141877284d92, 1, 1.0, , MIG-GPU-2bcf27dd-188d-bd56-c641-e6d67bc16af7/9/0, 4858, osg-wn-62157564-000226-j8g7t.gke-icecube.optiputer.net, 1584, 2022-02-24T13:50:35.571038
309d181c8b4d11eca4d7141877284d92, 1, 1.0, , MIG-GPU-a5a58dd2-504b-ecfc-e858-8966247466c6/7/0, 4858, osg-wn-62157564-00021b-ss9gn.gke-icecube.optiputer.net, 1764, 2022-02-24T13:50:35.686466
