jobid, request_cpu, used_cpu, gpu type, gpu id, gpu memory, host, walltime (s), completion date
3375e8be9a8111ecb45b141877284d92, 2, 2.12, NVIDIA GeForce RTX 2080 Ti, GPU-ec855a63, 11019, osg-direct-6222732d-0000f3--1-kflmx.k8s-haosu-16-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 5940, 2022-03-05T12:59:11.209474
33cdb5269a8111ecb45b141877284d92, 2, 2.14, NVIDIA GeForce RTX 2080 Ti, GPU-754e6d5f, 11019, osg-direct-6222732d-000171--1-hb7nq.k8s-haosu-21-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6408, 2022-03-05T18:13:13.393971
34207e469a8111eca198141877284d92, 2, 2.24, NVIDIA GeForce RTX 2080 Ti, GPU-fc789b3a, 11019, osg-direct-6222732d-0000f5--1-28kfq.k8s-haosu-04-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 8244, 2022-03-05T13:42:54.034038
3474a9a89a8111ecb45b141877284d92, 2, 1.2, NVIDIA GeForce GTX 1080 Ti, GPU-870d268a, 11177, osg-direct-6222732d-0000f6--1-p7j5w.suncave-4.osg-icecube.nrp-nautilus.io, 8928, 2022-03-05T13:52:08.037011
34cb62de9a8111ec9519141877284d92, 2, 1.22, NVIDIA GeForce GTX 1080 Ti, GPU-929bcd88, 11178, osg-direct-6222732d-0000f9--1-hc9pc.suncave-9.osg-icecube.nrp-nautilus.io, 8280, 2022-03-05T13:47:31.839076
3520ffaa9a8111eca198141877284d92, 2, 1.18, A100-SXM4-40GB, GPU-dff66226, 40537, osg-direct-6222764c-00004c-t6dhc.gke-icecube-ts-pa100t7-ea59356c-o9l6.gke-icecube.gke.googleusercontent.com, 26748, 2022-03-06T01:57:14.480903
35b001b49a8111ec8cfe141877284d92, 2, 1.31, NVIDIA GeForce GTX 1080 Ti, GPU-dfd8ca31, 11178, osg-direct-6222732d-0000fc--1-5jkdw.k8s-chase-ci-03-calit2-optiputer-net.osg-icecube.nrp-nautilus.io, 8820, 2022-03-05T14:01:18.425729
36058da09a8111eca198141877284d92, 2, 0.91, A100-SXM4-40GB, GPU-dff66226, 40537, osg-direct-6222764c-000048-nwlc9.gke-icecube-ts-pa100t7-ea59356c-o9l6.gke-icecube.gke.googleusercontent.com, 26640, 2022-03-06T01:54:53.847560
3657aec89a8111ec8cfe141877284d92, 2, 2.25, , MIG-GPU-6489929d-42fc-94bb-4b66-b89c63408af5/0/0, 40533, osg-direct-6222761b-000070-lthtw.gke-icecube-pa100m1-c2066407-1r7r.gke-icecube.gke.googleusercontent.com, 7379, 2022-03-05T14:40:09.865550
36a9e6529a8111ec9519141877284d92, 2, 2.08, , MIG-GPU-01f3fb08-2135-d04a-b082-f8053aeb187d/2/0, 20082, osg-direct-6222761b-000078-x25bj.gke-icecube-pa100m2-747428e3-zlrz.gke-icecube.gke.googleusercontent.com, 8964, 2022-03-05T16:37:01.427652
36ff694c9a8111ecb80b141877284d92, 2, 2.24, NVIDIA GeForce RTX 2080 Ti, GPU-a5291bef, 11019, osg-direct-6222732d-00017b--1-bvxzr.k8s-gpu-3-ucr-edu.osg-icecube.nrp-nautilus.io, 8280, 2022-03-05T19:01:29.248969
3759aa389a8111ecb45b141877284d92, 2, 2.12, , MIG-GPU-01f3fb08-2135-d04a-b082-f8053aeb187d/1/0, 20082, osg-direct-6222761b-000068-jnfrz.gke-icecube-pa100m2-747428e3-zlrz.gke-icecube.gke.googleusercontent.com, 8856, 2022-03-05T14:08:11.473053
37b62f889a8111ecb80b141877284d92, 2, 1.51, NVIDIA GeForce RTX 2080 Ti, GPU-902c3bb2, 11019, osg-direct-6222732d-0000f1--1-8c2ls.suncave-0.osg-icecube.nrp-nautilus.io, 6444, 2022-03-05T13:29:05.278738
3812617c9a8111ecb45b141877284d92, 2, 1.58, NVIDIA GeForce GTX 1080 Ti, GPU-e382c796, 11178, osg-direct-6222732d-0001ba--1-qd8pb.k8s-chase-ci-01-noc-ucsb-edu.osg-icecube.nrp-nautilus.io, 8604, 2022-03-05T21:34:55.672425
38803e409a8111eca198141877284d92, 2, 2.2, , MIG-GPU-6cda8953-a3aa-6354-51ac-b11e035ba6f8/2/0, 20082, osg-direct-6222761b-000099-jfnz7.gke-icecube-pa100m2-747428e3-pztq.gke-icecube.gke.googleusercontent.com, 8928, 2022-03-05T19:22:03.407245
38db9a2e9a8111eca198141877284d92, 2, 1.86, Tesla V100-SXM2-16GB, GPU-800f59c0, 16160, osg-direct-6222764c-00004d-7x74x.gke-icecube-ts-pv100t2-16-b671f1ed-8012.gke-icecube.gke.googleusercontent.com, 14220, 2022-03-05T22:27:41.380625
39357bf29a8111ecb45b141877284d92, 2, 2.23, , MIG-GPU-6cda8953-a3aa-6354-51ac-b11e035ba6f8/2/0, 20082, osg-direct-6222761b-000071-79gcn.gke-icecube-pa100m2-747428e3-pztq.gke-icecube.gke.googleusercontent.com, 8856, 2022-03-05T14:21:54.485336
398b389e9a8111ec8cfe141877284d92, 2, 1.89, NVIDIA GeForce RTX 2080 Ti, GPU-73e8b6da, 11019, osg-direct-6222732d-0000ff--1-k2gkd.k8s-haosu-02-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6264, 2022-03-05T13:42:54.129406
39e12b3c9a8111ec8cfe141877284d92, 2, 1.96, NVIDIA GeForce RTX 2080 Ti, GPU-7587e461, 11019, osg-direct-6222732d-00011f--1-jlgp4.k8s-haosu-15-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6300, 2022-03-05T15:16:53.998108
3a396e789a8111ecb45b141877284d92, 2, 2.25, , MIG-GPU-faa5803e-9db0-fbb3-1832-4506aeb58eff/0/0, 40533, osg-direct-6222761b-000071-bzhxs.gke-icecube-pa100m1-c2066407-vnbw.gke-icecube.gke.googleusercontent.com, 7092, 2022-03-05T13:58:59.756558
3a8fa16c9a8111ec8cfe141877284d92, 2, 2.24, NVIDIA GeForce RTX 2080 Ti, GPU-283ddd24, 11019, osg-direct-6222732d-000101--1-h479q.k8s-chase-ci-10-calit2-optiputer-net.osg-icecube.nrp-nautilus.io, 6372, 2022-03-05T13:49:50.658821
3ae89a569a8111eca198141877284d92, 2, 2.24, NVIDIA GeForce RTX 2080 Ti, GPU-a5291bef, 11019, osg-direct-6222732d-000103--1-xfzgm.k8s-gpu-3-ucr-edu.osg-icecube.nrp-nautilus.io, 8532, 2022-03-05T14:24:11.615425
3b5344829a8111ec8cfe141877284d92, 2, 1.37, NVIDIA GeForce GTX 1080 Ti, GPU-10bdf9db, 11178, osg-direct-6222732d-000105--1-gwf9b.k8s-chase-ci-03-calit2-optiputer-net.osg-icecube.nrp-nautilus.io, 8856, 2022-03-05T14:33:19.216637
3bad31229a8111ecb45b141877284d92, 2, 2.24, Tesla V100-SXM2-16GB, GPU-aa8225b9, 16160, osg-direct-6222761b-000073-76c8v.gke-icecube-pv100-2262229f-b84b.gke-icecube.gke.googleusercontent.com, 8316, 2022-03-05T14:28:46.901902
3c049bb09a8111ecb80b141877284d92, 2, 2.24, NVIDIA GeForce RTX 2080 Ti, GPU-842616ef, 11019, osg-direct-6222732d-0000f9--1-srdsq.k8s-gpu-3-ucr-edu.osg-icecube.nrp-nautilus.io, 8532, 2022-03-05T14:37:52.815412
3c5889329a8111ec8cfe141877284d92, 2, 1.92, NVIDIA GeForce RTX 2080 Ti, GPU-17ecf094, 11019, osg-direct-6222732d-000123--1-rhsgr.k8s-haosu-01-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6516, 2022-03-05T15:26:02.672264
3caeb7769a8111ecb80b141877284d92, 2, 1.57, NVIDIA GeForce GTX 1080 Ti, GPU-981245d9, 11178, osg-direct-6222732d-000108--1-mx94b.k8s-gpu-1-ucr-edu.osg-icecube.nrp-nautilus.io, 8748, 2022-03-05T14:42:28.489142
3d06f7e29a8111eca198141877284d92, 2, 1.27, NVIDIA GeForce GTX 1080 Ti, GPU-52853fc3, 11178, osg-direct-6222732d-000183--1-m9gk4.k8s-gpu-2-ucsc-edu.osg-icecube.nrp-nautilus.io, 8712, 2022-03-05T19:49:27.004626
3d5742ec9a8111ec8cfe141877284d92, 2, 1.95, NVIDIA GeForce RTX 2080 Ti, GPU-75b768de, 11019, osg-direct-6222732d-000106--1-569rv.epic001-clemson-edu.osg-icecube.nrp-nautilus.io, 6300, 2022-03-05T14:10:28.079947
3db0d8669a8111ec8cfe141877284d92, 2, 2.24, Tesla V100-SXM2-16GB, GPU-93360574, 16160, osg-direct-6222761b-000090-sqr6z.gke-icecube-pv100-2262229f-6t4s.gke-icecube.gke.googleusercontent.com, 7848, 2022-03-05T17:52:29.296964
3e1ace7e9a8111ec8cfe141877284d92, 2, 1.22, NVIDIA GeForce GTX 1080 Ti, GPU-ca2ed9b1, 11178, osg-direct-6222732d-00010e--1-5hplk.k8s-gpu-2-ucsc-edu.osg-icecube.nrp-nautilus.io, 8964, 2022-03-05T14:58:29.418357
3e707a049a8111ec8cfe141877284d92, 2, 1.36, NVIDIA GeForce GTX 1080 Ti, GPU-92d6b59b, 11178, osg-direct-6222732d-000104--1-wtpn9.fiona8-1-calit2-uci-edu.osg-icecube.nrp-nautilus.io, 8748, 2022-03-05T14:33:19.243077
3ec3a33c9a8111ec8cfe141877284d92, 2, 1.28, NVIDIA GeForce GTX 1080 Ti, GPU-79a0a2f0, 11178, osg-direct-6222732d-000149--1-zhm4d.k8s-gpu-2-ucsc-edu.osg-icecube.nrp-nautilus.io, 8928, 2022-03-05T17:29:35.293903
3f1d8b549a8111ec8cfe141877284d92, 2, 1.29, NVIDIA GeForce GTX 1080 Ti, GPU-2187120a, 11178, osg-direct-6222732d-000186--1-wf9gc.k8s-gpu-2-ucsc-edu.osg-icecube.nrp-nautilus.io, 8892, 2022-03-05T19:58:39.769002
3f7502589a8111ec8cfe141877284d92, 2, 1.31, NVIDIA GeForce GTX 1080 Ti, GPU-2187120a, 11178, osg-direct-6222732d-00010e--1-v5zpn.k8s-gpu-2-ucsc-edu.osg-icecube.nrp-nautilus.io, 8928, 2022-03-05T14:58:29.407660
3fc980089a8111ecb80b141877284d92, 2, 2.25, NVIDIA GeForce RTX 2080 Ti, GPU-f334c80e, 11019, osg-direct-6222732d-000115--1-gq4dx.k8s-haosu-01-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 8280, 2022-03-05T15:21:27.033684
401c5eae9a8111ecb45b141877284d92, 2, 1.32, NVIDIA GeForce GTX 1080 Ti, GPU-eb36bf93, 11178, osg-direct-6222732d-00010e--1-n6mqn.k8s-gpu-2-ucsc-edu.osg-icecube.nrp-nautilus.io, 8820, 2022-03-05T14:56:11.108496
40817f1e9a8111ecb80b141877284d92, 2, 1.53, NVIDIA GeForce RTX 2080 Ti, GPU-f2913d07, 11019, osg-direct-6222732d-000107--1-x2vv4.k8s-haosu-23-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6372, 2022-03-05T14:58:29.380448
40d6d6b29a8111ec9519141877284d92, 2, 1.31, NVIDIA GeForce GTX 1080 Ti, GPU-44b117bd, 11178, osg-direct-6222732d-00010f--1-87kjq.fiona8-1-calit2-uci-edu.osg-icecube.nrp-nautilus.io, 8928, 2022-03-05T14:58:29.534575
41308b9e9a8111ec9519141877284d92, 2, 1.9, NVIDIA GeForce RTX 2080 Ti, GPU-84a4a059, 11019, osg-direct-6222732d-000117--1-lg75q.k8s-haosu-15-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6192, 2022-03-05T15:00:48.101080
4180b3a89a8111eca198141877284d92, 2, 1.26, NVIDIA GeForce GTX 1080 Ti, GPU-52853fc3, 11178, osg-direct-6222732d-00010f--1-pc488.k8s-gpu-2-ucsc-edu.osg-icecube.nrp-nautilus.io, 8856, 2022-03-05T14:58:29.396590
41da87209a8111eca198141877284d92, 2, 1.83, NVIDIA GeForce RTX 2080 Ti, GPU-3210c3dc, 11019, osg-direct-6222732d-00012e--1-h9sh6.epic001-clemson-edu.osg-icecube.nrp-nautilus.io, 6660, 2022-03-05T15:42:05.112598
4231d34a9a8111ec9519141877284d92, 2, 1.92, NVIDIA GeForce RTX 2080 Ti, GPU-84a4a059, 11019, osg-direct-6222732d-00015d--1-x7f9x.k8s-haosu-15-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6228, 2022-03-05T17:36:27.574077
427ed01e9a8111ec9519141877284d92, 2, 2.24, NVIDIA GeForce RTX 3090, GPU-4bbcb46a, 24268, osg-big-62237d69-000004--1-l44rf.prp01-ifa-hawaii-edu.osg-icecube.nrp-nautilus.io, 5004, 2022-03-05T16:39:20.185953
42d4f7be9a8111eca198141877284d92, 2, 2.05, NVIDIA GeForce RTX 2080 Ti, GPU-89d95783, 11019, osg-direct-6222732d-00011d--1-g4d7v.nrp-g1-nysernet-org.osg-icecube.nrp-nautilus.io, 6696, 2022-03-05T15:14:33.960944
4339944e9a8111ec8cfe141877284d92, 2, 2.24, NVIDIA GeForce RTX 2080 Ti, GPU-8ceb4eb2, 11019, osg-direct-6222732d-00011b--1-wc6vf.k8s-haosu-21-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6120, 2022-03-05T15:05:26.853029
439980f29a8111ec8cfe141877284d92, 2, 1.68, NVIDIA GeForce RTX 2080 Ti, GPU-73865e97, 11019, osg-direct-6222732d-0000fe--1-nsc4m.suncave-1.osg-icecube.nrp-nautilus.io, 6048, 2022-03-05T14:26:29.198042
43f7f0569a8111eca198141877284d92, 2, 1.58, NVIDIA GeForce RTX 2080 Ti, GPU-e4544ed2, 11019, osg-direct-6222732d-000124--1-ls5c8.k8s-haosu-10-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6336, 2022-03-05T15:23:44.751863
4453532e9a8111ecb45b141877284d92, 2, 1.99, NVIDIA GeForce RTX 2080 Ti, GPU-09772755, 11019, osg-direct-6222732d-000124--1-zgvzm.k8s-haosu-15-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6156, 2022-03-05T15:21:27.180788
44ae107a9a8111eca198141877284d92, 2, 1.64, NVIDIA GeForce RTX 2080 Ti, GPU-e4544ed2, 11019, osg-direct-6222732d-000165--1-vrl22.k8s-haosu-10-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6372, 2022-03-05T17:54:48.699143
4503224a9a8111eca198141877284d92, 2, 1.98, NVIDIA GeForce RTX 2080 Ti, GPU-09772755, 11019, osg-direct-6222732d-000165--1-gm5w4.k8s-haosu-15-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6048, 2022-03-05T17:50:12.435000
455b659a9a8111eca198141877284d92, 2, 1.98, NVIDIA GeForce RTX 2080 Ti, GPU-49e623e9, 11019, osg-direct-6222732d-000124--1-vfq8f.k8s-haosu-05-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6228, 2022-03-05T15:21:27.165904
45ae0e629a8111ec9519141877284d92, 2, 1.93, NVIDIA GeForce RTX 2080 Ti, GPU-f84e0e08, 11019, osg-direct-6222732d-000124--1-lmq7q.k8s-haosu-20-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6300, 2022-03-05T15:23:44.762510
461994169a8111ecb45b141877284d92, 2, 0.77, , MIG-GPU-b1458565-60d9-1d5d-cdc5-376c2f97169b/12/0, 4858, osg-direct-6222761b-00009b-77lmj.gke-icecube-pa100m7-1969e5c2-352k.gke-icecube.gke.googleusercontent.com, 26064, 2022-03-06T01:59:37.673573
467846dc9a8111ecb45b141877284d92, 2, 1.86, NVIDIA GeForce RTX 2080 Ti, GPU-49e623e9, 11019, osg-direct-6222732d-000165--1-2j5mt.k8s-haosu-05-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6264, 2022-03-05T17:54:48.602784
46d08ffe9a8111eca198141877284d92, 2, 1.75, NVIDIA GeForce RTX 2080 Ti, GPU-06a96561, 11019, osg-direct-6222732d-0001d9--1-g4qb7.k8s-haosu-23-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6480, 2022-03-05T22:16:11.444286
47299e509a8111ecb80b141877284d92, 2, 1.22, NVIDIA GeForce GTX 1080 Ti, GPU-a8894087, 11177, osg-direct-6222732d-00013b--1-4hzrq.suncave-2.osg-icecube.nrp-nautilus.io, 8748, 2022-03-05T16:59:55.418315
47830e689a8111ec8cfe141877284d92, 2, 2.25, , MIG-GPU-c098e219-ad6e-e30d-da19-3df1386eee32/0/0, 40533, osg-direct-6222761b-000079-pg99r.gke-icecube-pa100m1-c2066407-f4bl.gke-icecube.gke.googleusercontent.com, 7235, 2022-03-05T15:03:09.396380
47dc1ae49a8111ec9519141877284d92, 2, 2.25, , MIG-GPU-65775724-324f-b99e-6af0-63be2f7d307f/0/0, 40533, osg-direct-6222761b-000079-lm8np.gke-icecube-pa100m1-c2066407-sr9q.gke-icecube.gke.googleusercontent.com, 7200, 2022-03-05T15:00:48.120147
4835a2b29a8111ec9519141877284d92, 2, 1.35, NVIDIA GeForce GTX 1080 Ti, GPU-aa41e1d5, 11178, osg-direct-6222732d-00012e--1-7dsxc.k8s-chase-ci-03-calit2-optiputer-net.osg-icecube.nrp-nautilus.io, 8820, 2022-03-05T16:18:41.500561
4886c2a09a8111ec8cfe141877284d92, 2, 2.16, , MIG-GPU-eb053924-9bd6-6a60-3b91-689ff27bc720/1/0, 20082, osg-direct-6222761b-00008f-5bnzb.gke-icecube-pa100m2-747428e3-plnt.gke-icecube.gke.googleusercontent.com, 8928, 2022-03-05T19:08:23.098992
48ee10fe9a8111eca198141877284d92, 2, 1.77, NVIDIA GeForce GTX 1080 Ti, GPU-718585f8, 11178, osg-direct-6222732d-000117--1-jkcnp.prp-gpu-3-t2-ucsd-edu.osg-icecube.nrp-nautilus.io, 8856, 2022-03-05T15:30:39.872023
494420489a8111ecb45b141877284d92, 2, 1.59, NVIDIA GeForce RTX 2080 Ti, GPU-15180b85, 11019, osg-direct-6222732d-00012b--1-h2zmm.k8s-haosu-07-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6408, 2022-03-05T15:32:57.642301
499d78a09a8111eca198141877284d92, 2, 2.24, NVIDIA GeForce RTX 2080 Ti, GPU-62d07574, 11019, osg-direct-6222732d-00016e--1-2mnzc.k8s-chase-ci-10-calit2-optiputer-net.osg-icecube.nrp-nautilus.io, 6732, 2022-03-05T18:13:13.514938
49fe6cfa9a8111ecb80b141877284d92, 2, 1.48, , MIG-GPU-37cb2113-90aa-ab1e-cc9f-bdeca5f6e71e/4/0, 9974, osg-direct-6222761b-00009e-kxxmv.gke-icecube-pa100m3-9b497181-pbxl.gke-icecube.gke.googleusercontent.com, 13248, 2022-03-05T22:27:41.262131
4a5cd5c49a8111ec9519141877284d92, 2, 2.25, , MIG-GPU-faa5803e-9db0-fbb3-1832-4506aeb58eff/0/0, 40533, osg-direct-6222761b-000087-vm5xh.gke-icecube-pa100m1-c2066407-vnbw.gke-icecube.gke.googleusercontent.com, 7235, 2022-03-05T16:32:26.788233
4ab572b09a8111ecb80b141877284d92, 2, 2.14, NVIDIA GeForce RTX 2080 Ti, GPU-48fc7695, 11019, osg-direct-6222732d-00016d--1-cffn9.k8s-haosu-22-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6012, 2022-03-05T18:08:34.845299
4b0b7d0e9a8111ec8cfe141877284d92, 2, 1.48, NVIDIA TITAN Xp, GPU-20ed720b, 12196, osg-direct-6222732d-00011c--1-dvkrl.dtn-gpu2-kreonet-net.osg-icecube.nrp-nautilus.io, 8208, 2022-03-05T15:39:48.161590
4b6ff1129a8111eca198141877284d92, 2, 0.93, A100-SXM4-40GB, GPU-dff66226, 40537, osg-direct-6222764c-00004e-5vwmk.gke-icecube-ts-pa100t7-ea59356c-o9l6.gke-icecube.gke.googleusercontent.com, 26640, 2022-03-06T01:54:53.873554
4bbafcac9a8111ecb80b141877284d92, 2, 1.54, NVIDIA GeForce RTX 2080 Ti, GPU-902c3bb2, 11019, osg-direct-6222732d-000138--1-gxfqh.suncave-0.osg-icecube.nrp-nautilus.io, 6516, 2022-03-05T16:00:24.938816
4c107d589a8111ec9519141877284d92, 2, 2.24, Tesla V100-SXM2-16GB, GPU-285c4c52, 16160, osg-direct-6222761b-00007a-6pgth.gke-icecube-pv100-2262229f-dljw.gke-icecube.gke.googleusercontent.com, 7812, 2022-03-05T15:42:05.134274
4c67c7209a8111ecb80b141877284d92, 2, 2.24, Tesla V100-SXM2-16GB, GPU-93360574, 16160, osg-direct-6222761b-000078-4wc7b.gke-icecube-pv100-2262229f-6t4s.gke-icecube.gke.googleusercontent.com, 7848, 2022-03-05T15:42:05.075453
4cbb89f09a8111ec9519141877284d92, 2, 2.24, NVIDIA GeForce RTX 2080 Ti, GPU-12e5ab00, 11019, osg-direct-6222732d-000121--1-lg7cd.k8s-haosu-04-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 7379, 2022-03-05T15:37:29.721457
4d1444469a8111ecb45b141877284d92, 2, 1.74, NVIDIA GeForce GTX 1080 Ti, GPU-5540a0ef, 11178, osg-direct-6222732d-000122--1-dkh69.k8s-bharadia-04-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 8676, 2022-03-05T15:58:08.327810
4d654dc89a8111ecb80b141877284d92, 2, 1.99, NVIDIA GeForce RTX 2080 Ti, GPU-379e18a6, 11019, osg-direct-6222732d-00013a--1-7rn9w.k8s-haosu-17-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6588, 2022-03-05T16:04:59.801227
4db71ce89a8111eca198141877284d92, 2, 1.75, NVIDIA GeForce GTX 1080 Ti, GPU-a975d5da, 11178, osg-direct-6222732d-000120--1-ldc4p.k8s-bharadia-04-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 8676, 2022-03-05T16:00:24.950620
4e266f809a8111ecb45b141877284d92, 2, 1.59, NVIDIA GeForce GTX 1080 Ti, GPU-5b412394, 11178, osg-direct-6222732d-000125--1-fj9dn.k8s-gpu-1-ucr-edu.osg-icecube.nrp-nautilus.io, 8820, 2022-03-05T16:07:17.658877
4e7b58929a8111ec8cfe141877284d92, 2, 1.37, NVIDIA GeForce GTX 1080 Ti, GPU-4227859f, 11178, osg-direct-6222732d-000125--1-hwghw.fiona8-1-calit2-uci-edu.osg-icecube.nrp-nautilus.io, 8928, 2022-03-05T16:09:34.645402
4ed0c6e29a8111ec8cfe141877284d92, 2, 1.7, NVIDIA GeForce GTX 1080 Ti, GPU-56da94d6, 11178, osg-direct-6222732d-000125--1-bl6bk.k8s-gpu-1-ucr-edu.osg-icecube.nrp-nautilus.io, 8712, 2022-03-05T16:07:17.699416
4f2763d09a8111ecb80b141877284d92, 2, 1.3, NVIDIA GeForce GTX 1080 Ti, GPU-822247d2, 11178, osg-direct-6222732d-000127--1-dknqg.fiona8-1-calit2-uci-edu.osg-icecube.nrp-nautilus.io, 8928, 2022-03-05T16:11:51.476318
4f7ee04c9a8111ecb45b141877284d92, 2, 1.93, NVIDIA GeForce RTX 2080 Ti, GPU-73e8b6da, 11019, osg-direct-6222732d-00013d--1-kbvft.k8s-haosu-02-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6372, 2022-03-05T16:14:07.677254
4fcda7909a8111eca198141877284d92, 2, 1.71, NVIDIA GeForce GTX 1080 Ti, GPU-18140faa, 11178, osg-direct-6222732d-000128--1-ddh6h.k8s-chase-ci-06-calit2-optiputer-net.osg-icecube.nrp-nautilus.io, 8640, 2022-03-05T16:07:17.735147
50202ca49a8111eca198141877284d92, 2, 1.78, NVIDIA GeForce RTX 2080 Ti, GPU-300e36c1, 11019, osg-direct-6222732d-0001af--1-62wzl.k8s-haosu-11-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6408, 2022-03-05T20:44:32.569560
50739f889a8111ecb45b141877284d92, 2, 1.79, NVIDIA GeForce GTX 1080 Ti, GPU-ce551b79, 11178, osg-direct-6222732d-00012b--1-hg8n5.prp-gpu-3-t2-ucsd-edu.osg-icecube.nrp-nautilus.io, 8892, 2022-03-05T16:16:24.913536
50d8852e9a8111eca198141877284d92, 2, 2.24, NVIDIA GeForce RTX 2080 Ti, GPU-fc789b3a, 11019, osg-direct-6222732d-000128--1-4fbhh.k8s-haosu-04-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 7272, 2022-03-05T15:44:21.757642
5133d0149a8111eca198141877284d92, 2, 1.76, NVIDIA GeForce RTX 2080 Ti, GPU-300e36c1, 11019, osg-direct-6222732d-000172--1-n987c.k8s-haosu-11-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6444, 2022-03-05T18:15:30.286704
5184003e9a8111ecb45b141877284d92, 2, 1.34, NVIDIA GeForce GTX 1080 Ti, GPU-607f71dd, 11178, osg-direct-6222732d-00016d--1-l9dbt.fiona8-1-calit2-uci-edu.osg-icecube.nrp-nautilus.io, 8928, 2022-03-05T18:56:53.481106
51da80a89a8111ecb80b141877284d92, 2, 2.14, NVIDIA GeForce RTX 2080 Ti, GPU-ec855a63, 11019, osg-direct-6222732d-00012f--1-r56hr.k8s-haosu-16-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 5904, 2022-03-05T15:30:39.896732
5231d7549a8111ecb45b141877284d92, 2, 2.25, NVIDIA A100-PCIE-40GB, GPU-c3a2513b, 40536, osg-big-62237d69-000011--1-f76lr.k8s-a100-01-calit2-optiputer-net.osg-icecube.nrp-nautilus.io, 4248, 2022-03-05T21:16:38.115089
528ccb469a8111eca198141877284d92, 2, 2.13, NVIDIA GeForce RTX 2080 Ti, GPU-ec855a63, 11019, osg-direct-6222732d-000170--1-fb7p4.k8s-haosu-16-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6048, 2022-03-05T18:03:58.346001
52e72ee29a8111ec9519141877284d92, 2, 1.32, NVIDIA GeForce GTX 1080 Ti, GPU-3949fa07, 11178, osg-direct-6222732d-000130--1-zkmwx.fiona8-1-calit2-uci-edu.osg-icecube.nrp-nautilus.io, 8928, 2022-03-05T16:20:58.473895
533fa0ea9a8111ecb45b141877284d92, 2, 2.24, NVIDIA GeForce RTX 2080 Ti, GPU-754e6d5f, 11019, osg-direct-6222732d-000130--1-rp4nn.k8s-haosu-21-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6444, 2022-03-05T15:39:48.068356
53a88f069a8111ecb45b141877284d92, 2, 0.87, Tesla T4, GPU-f75da8cf, 15110, osg-direct-6222764c-00004f-khbs2.gke-icecube-ts-pt4t2-16-1acfb423-qsl5.gke-icecube.gke.googleusercontent.com, 24768, 2022-03-06T01:25:02.446801
5403dcda9a8111ecb80b141877284d92, 2, 1.77, NVIDIA GeForce RTX 2080 Ti, GPU-300e36c1, 11019, osg-direct-6222732d-000131--1-q9xq7.k8s-haosu-11-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6336, 2022-03-05T15:39:48.149283
545a88789a8111ec9519141877284d92, 2, 1.64, NVIDIA GeForce GTX 1080 Ti, GPU-9e64afe3, 11178, osg-direct-6222732d-0001b4--1-l4npk.fiona8-0-calit2-uci-edu.osg-icecube.nrp-nautilus.io, 8748, 2022-03-05T21:30:20.586148
54ad5bd49a8111eca198141877284d92, 2, 2.25, , MIG-GPU-01f3fb08-2135-d04a-b082-f8053aeb187d/1/0, 20082, osg-direct-6222761b-000098-rhj58.gke-icecube-pa100m2-747428e3-zlrz.gke-icecube.gke.googleusercontent.com, 8964, 2022-03-05T19:06:05.332381
55079c489a8111ec8cfe141877284d92, 2, 2.08, , MIG-GPU-01f3fb08-2135-d04a-b082-f8053aeb187d/1/0, 20082, osg-direct-6222761b-00007e-htfhs.gke-icecube-pa100m2-747428e3-zlrz.gke-icecube.gke.googleusercontent.com, 8856, 2022-03-05T16:37:01.390662
